User ID,Location,Age,Household Size,Monthly Consumption (kWh),Peak Consumption (kWh),Avg Consumption (kWh),Consumption by Time of Day (Morning),Consumption by Time of Day (Evening),Marketing Interaction,Pricing Plan,Incentive Participation,Engagement Rate,Energy Usage Reduction (%),Evening_Morning_Diff,High_Engagement
User_903,Loc_5,53.0,1.0,431.0,17.0,14.366666666666667,5.0,5.0,True,Flat Rate,True,0.4601026265576879,18.642766434458075,0.0,0
User_904,Loc_4,19.0,4.0,238.0,34.0,7.933333333333334,1.0,15.0,True,Flat Rate,True,0.1934472280119374,13.29228179113154,14.0,0
User_905,Loc_4,32.0,2.0,456.0,22.0,15.2,12.0,19.0,True,Dynamic Pricing,False,0.2103720815298357,17.248682602823138,7.0,0
User_906,Loc_2,51.0,2.0,188.0,41.0,6.266666666666667,4.0,15.0,False,Dynamic Pricing,True,0.0230470884066074,27.204920284669623,11.0,0
User_907,Loc_5,53.0,5.0,373.0,47.0,12.433333333333334,11.0,6.0,False,Flat Rate,True,0.8967465499077446,12.898429182153423,-5.0,1
User_908,Loc_3,23.0,3.0,118.0,47.0,3.933333333333333,10.0,8.0,False,Flat Rate,False,0.2107066650749062,9.001905371817188,-2.0,0
User_909,Loc_1,56.0,5.0,410.0,37.0,13.666666666666666,8.0,13.0,False,Dynamic Pricing,True,0.2275338769364633,7.740949438515303,5.0,0
User_910,Loc_2,59.0,4.0,457.0,39.0,15.233333333333333,7.0,10.0,True,Dynamic Pricing,True,0.2796014326451318,17.82326284700533,3.0,0
User_911,Loc_4,68.0,5.0,473.0,12.0,15.766666666666667,6.0,13.0,False,Dynamic Pricing,False,0.127408071695429,8.278521161051778,7.0,0
User_912,Loc_3,68.0,1.0,253.0,37.0,8.433333333333334,0.0,6.0,True,Dynamic Pricing,False,0.6392628831813628,5.401169322031114,6.0,1
User_913,Loc_3,29.0,4.0,489.0,12.0,16.3,3.0,0.0,True,Flat Rate,False,0.0751429531775865,4.1367422123321695,-3.0,0
User_914,Loc_1,20.0,2.0,359.0,43.0,11.966666666666669,11.0,12.0,True,Flat Rate,False,0.1342024263263502,13.080461553175208,1.0,0
User_915,Loc_4,62.0,3.0,207.0,25.0,6.9,6.0,19.0,True,Dynamic Pricing,False,0.6447567265900929,8.32434062064629,13.0,1
User_916,Loc_5,35.0,4.0,470.0,31.0,15.666666666666666,10.0,2.0,True,Dynamic Pricing,False,0.3396606204814427,3.5931857805982403,-8.0,0
User_917,Loc_3,57.0,4.0,384.0,41.0,12.8,6.0,19.0,True,Dynamic Pricing,False,0.707947826701189,13.78218162973648,13.0,1
User_918,Loc_1,38.0,1.0,158.0,47.0,5.266666666666667,14.0,3.0,True,Flat Rate,True,0.557424744670142,26.00717898700748,-11.0,1
User_919,Loc_5,32.0,3.0,224.0,17.0,7.466666666666667,5.0,10.0,False,Dynamic Pricing,True,0.256021173061513,29.334071632785506,5.0,0
User_920,Loc_4,50.0,2.0,453.0,17.0,15.1,7.0,1.0,True,Dynamic Pricing,False,0.6508279504893281,2.349517977529858,-6.0,1
User_921,Loc_3,52.0,4.0,372.0,15.0,12.4,10.0,13.0,False,Dynamic Pricing,True,0.1162736802928806,23.900304611743096,3.0,0
User_922,Loc_5,43.0,4.0,206.0,23.0,6.866666666666666,12.0,11.0,False,Flat Rate,True,0.5364103830800304,22.955761230029776,-1.0,1
User_923,Loc_5,25.0,1.0,398.0,41.0,13.266666666666667,5.0,16.0,True,Dynamic Pricing,False,0.4371481050450346,2.3002187365619564,11.0,0
User_924,Loc_5,53.0,5.0,344.0,44.0,11.466666666666669,9.0,11.0,True,Flat Rate,True,0.2678735828174408,20.36014526332409,2.0,0
User_925,Loc_3,65.0,2.0,435.0,19.0,14.5,2.0,11.0,False,Dynamic Pricing,False,0.6040049977395001,8.830945777596607,9.0,1
User_926,Loc_3,47.0,3.0,346.0,12.0,11.533333333333331,3.0,0.0,False,Dynamic Pricing,True,0.8713335923402825,32.49404153945237,-3.0,1
User_927,Loc_2,40.0,4.0,107.0,21.0,3.566666666666667,13.0,12.0,False,Dynamic Pricing,False,0.9989046997630768,2.8322270123579862,-1.0,1
User_928,Loc_4,59.0,4.0,240.0,40.0,8.0,2.0,13.0,False,Flat Rate,True,0.6077627687434245,21.658617796066537,11.0,1
User_929,Loc_1,61.0,2.0,461.0,38.0,15.366666666666667,0.0,1.0,True,Dynamic Pricing,True,0.4047058743291701,21.35231941876009,1.0,0
User_930,Loc_5,31.0,5.0,107.0,14.0,3.566666666666667,14.0,11.0,True,Dynamic Pricing,True,0.2252071002162016,30.76777170581578,-3.0,0
User_931,Loc_2,31.0,4.0,451.0,34.0,15.033333333333331,9.0,15.0,True,Flat Rate,False,0.2570960893951117,6.59949790580553,6.0,0
User_932,Loc_1,19.0,2.0,193.0,40.0,6.433333333333334,4.0,3.0,False,Flat Rate,True,0.4794549781497657,31.08071364708221,-1.0,0
User_933,Loc_2,54.0,1.0,420.0,30.0,14.0,14.0,7.0,True,Flat Rate,True,0.3672777012807092,23.22654917582912,-7.0,0
User_934,Loc_3,22.0,5.0,138.0,29.0,4.6,0.0,1.0,False,Dynamic Pricing,False,0.9138145226249442,5.407664706213127,1.0,1
User_935,Loc_5,55.0,3.0,180.0,48.0,6.0,0.0,9.0,True,Flat Rate,False,0.3682954676557095,16.070835536528556,9.0,0
User_936,Loc_1,62.0,4.0,286.0,31.0,9.533333333333331,1.0,8.0,False,Dynamic Pricing,True,0.3734445911454355,33.04390550891473,7.0,0
User_937,Loc_1,58.0,2.0,183.0,13.0,6.1,12.0,14.0,True,Flat Rate,True,0.3835345124339769,19.59963656349033,2.0,0
User_938,Loc_1,64.0,1.0,187.0,22.0,6.233333333333333,3.0,12.0,True,Flat Rate,True,0.8366202103676581,22.99342888141208,9.0,1
User_939,Loc_1,31.0,3.0,341.0,29.0,11.366666666666667,5.0,16.0,False,Flat Rate,True,0.6507883208469019,24.4962651658886,11.0,1
User_940,Loc_1,56.0,2.0,441.0,22.0,14.7,7.0,15.0,False,Dynamic Pricing,False,0.6141688503188927,5.898622716077286,8.0,1
User_941,Loc_2,42.0,2.0,192.0,26.0,6.4,12.0,1.0,False,Dynamic Pricing,True,0.3341430223838622,8.906717934309976,-11.0,0
User_942,Loc_5,37.0,3.0,185.0,45.0,6.166666666666667,2.0,19.0,False,Dynamic Pricing,True,0.8179041768324394,14.052938131257262,17.0,1
User_943,Loc_3,19.0,1.0,143.0,42.0,4.766666666666667,0.0,19.0,False,Dynamic Pricing,False,0.0383638613557011,5.638737686835169,19.0,0
User_944,Loc_3,56.0,1.0,236.0,10.0,7.866666666666666,2.0,13.0,True,Dynamic Pricing,True,0.8707971723381132,22.711971795075613,11.0,1
User_945,Loc_3,23.0,5.0,173.0,24.0,5.766666666666667,11.0,2.0,False,Dynamic Pricing,True,0.5127498997939296,10.491912598269234,-9.0,1
User_946,Loc_3,34.0,4.0,135.0,22.0,4.5,2.0,11.0,True,Dynamic Pricing,True,0.3982502348634128,31.64701871845048,9.0,0
User_947,Loc_2,42.0,3.0,200.0,26.0,6.666666666666667,4.0,7.0,True,Dynamic Pricing,False,0.4971672807176857,14.098222654626722,3.0,0
User_948,Loc_4,45.0,3.0,255.0,33.0,8.5,10.0,1.0,True,Dynamic Pricing,False,0.6674155305338311,1.7040095511932396,-9.0,1
User_949,Loc_5,19.0,3.0,354.0,17.0,11.8,11.0,3.0,True,Flat Rate,True,0.0127654265178973,26.8043667556155,-8.0,0
User_950,Loc_1,52.0,1.0,270.0,36.0,9.0,11.0,13.0,True,Flat Rate,True,0.8715518564582477,20.872502825031475,2.0,1
User_951,Loc_4,54.0,4.0,315.0,32.0,10.5,3.0,15.0,False,Dynamic Pricing,False,0.4467395253113928,19.124423472872557,12.0,0
User_952,Loc_3,22.0,5.0,269.0,17.0,8.966666666666667,12.0,18.0,False,Dynamic Pricing,True,0.3429665197000782,6.182828147039111,6.0,0
User_953,Loc_4,18.0,2.0,351.0,17.0,11.7,3.0,1.0,True,Dynamic Pricing,True,0.1382455656340571,12.870882181898908,-2.0,0
User_954,Loc_5,57.0,2.0,459.0,35.0,15.3,8.0,11.0,True,Dynamic Pricing,False,0.4394653743584421,18.55582958750631,3.0,0
User_955,Loc_1,29.0,3.0,421.0,22.0,14.033333333333331,6.0,13.0,False,Flat Rate,False,0.4963227712843788,18.64267830796566,7.0,0
User_956,Loc_1,53.0,4.0,154.0,48.0,5.133333333333334,3.0,5.0,False,Flat Rate,False,0.4036466944934778,14.411728387412747,2.0,0
User_957,Loc_5,62.0,1.0,190.0,46.0,6.333333333333333,2.0,12.0,True,Dynamic Pricing,True,0.6786600938268971,26.552800264643125,10.0,1
User_958,Loc_5,40.0,4.0,377.0,37.0,12.566666666666666,5.0,3.0,False,Flat Rate,True,0.420896528759226,6.88597228607348,-2.0,0
User_959,Loc_3,64.0,4.0,200.0,34.0,6.666666666666667,2.0,17.0,False,Flat Rate,True,0.9614175778465732,17.14068446075001,15.0,1
User_960,Loc_1,48.0,1.0,254.0,25.0,8.466666666666667,5.0,11.0,False,Dynamic Pricing,True,0.5992775178235918,10.628921864313668,6.0,1
User_961,Loc_4,28.0,3.0,476.0,11.0,15.866666666666667,10.0,19.0,True,Dynamic Pricing,False,0.807477935651909,3.624360872272345,9.0,1
User_962,Loc_2,27.0,4.0,448.0,27.0,14.933333333333334,12.0,18.0,False,Dynamic Pricing,True,0.1093559031094788,26.21957591880411,6.0,0
User_963,Loc_2,20.0,2.0,463.0,26.0,15.433333333333334,10.0,7.0,True,Dynamic Pricing,True,0.3972912929459057,8.134734519396558,-3.0,0
User_964,Loc_5,31.0,1.0,240.0,39.0,8.0,12.0,6.0,True,Flat Rate,False,0.3368477014471527,9.373032739927703,-6.0,0
User_965,Loc_3,33.0,5.0,272.0,48.0,9.066666666666666,12.0,15.0,True,Dynamic Pricing,False,0.5694823881365918,18.77156479172066,3.0,1
User_966,Loc_2,27.0,3.0,109.0,22.0,3.633333333333333,11.0,18.0,True,Flat Rate,True,0.8611135200614256,15.18734277389559,7.0,1
User_967,Loc_1,46.0,1.0,327.0,41.0,10.9,8.0,5.0,True,Dynamic Pricing,False,0.0783382177620066,19.55986847476469,-3.0,0
User_968,Loc_5,27.0,5.0,364.0,38.0,12.133333333333333,5.0,19.0,False,Flat Rate,False,0.0725747980447107,19.88575971522118,14.0,0
User_969,Loc_4,29.0,5.0,347.0,39.0,11.566666666666666,11.0,10.0,True,Dynamic Pricing,True,0.8503177081575989,20.38926097398267,-1.0,1
User_970,Loc_5,47.0,4.0,346.0,27.0,11.533333333333331,3.0,4.0,True,Dynamic Pricing,True,0.2128500860383574,17.96305190840883,1.0,0
User_971,Loc_4,58.0,4.0,254.0,22.0,8.466666666666667,14.0,15.0,True,Flat Rate,True,0.6687532544498137,13.469449010033545,1.0,1
User_972,Loc_5,18.0,4.0,133.0,30.0,4.433333333333334,4.0,6.0,False,Flat Rate,True,0.5428781323608052,18.656499251969446,2.0,1
User_973,Loc_5,22.0,1.0,228.0,39.0,7.6,12.0,4.0,False,Flat Rate,False,0.8328935948872295,6.186484487164458,-8.0,1
User_974,Loc_5,37.0,1.0,259.0,30.0,8.633333333333333,5.0,10.0,False,Dynamic Pricing,False,0.1250889098364035,5.612711597530316,5.0,0
User_975,Loc_4,25.0,3.0,188.0,26.0,6.266666666666667,10.0,14.0,False,Flat Rate,True,0.1297829657226112,33.73480304149516,4.0,0
User_976,Loc_4,60.0,4.0,192.0,49.0,6.4,2.0,2.0,False,Flat Rate,True,0.5568183602783076,11.846980104727754,0.0,1
User_977,Loc_5,29.0,5.0,426.0,28.0,14.2,7.0,4.0,False,Flat Rate,False,0.9463786533583708,14.666558174337244,-3.0,1
User_978,Loc_2,18.0,2.0,340.0,24.0,11.333333333333334,3.0,4.0,False,Flat Rate,True,0.4149977583707542,5.893428940930781,1.0,0
User_979,Loc_3,37.0,3.0,422.0,18.0,14.066666666666666,7.0,8.0,True,Flat Rate,True,0.3269421002546949,23.013644498566823,1.0,0
User_980,Loc_3,45.0,1.0,216.0,19.0,7.2,9.0,14.0,True,Flat Rate,True,0.6066893231978858,26.20097976356211,5.0,1
User_981,Loc_3,60.0,3.0,193.0,40.0,6.433333333333334,9.0,2.0,False,Flat Rate,True,0.9304486005450312,12.36177227702007,-7.0,1
User_982,Loc_4,54.0,3.0,262.0,32.0,8.733333333333333,2.0,5.0,True,Flat Rate,False,0.8369278328446237,3.710519505154384,3.0,1
User_983,Loc_4,64.0,3.0,198.0,39.0,6.6,9.0,16.0,True,Flat Rate,True,0.99548361073322,23.356698531367645,7.0,1
User_984,Loc_2,54.0,3.0,212.0,42.0,7.066666666666666,6.0,7.0,False,Dynamic Pricing,False,0.022568583202377,14.252028145967865,1.0,0
User_985,Loc_3,29.0,2.0,458.0,18.0,15.266666666666667,10.0,10.0,True,Dynamic Pricing,True,0.1128581447127622,25.742764913984352,0.0,0
User_986,Loc_3,54.0,4.0,190.0,10.0,6.333333333333333,12.0,5.0,True,Flat Rate,True,0.609467763366622,17.62405950693601,-7.0,1
User_987,Loc_5,66.0,5.0,445.0,44.0,14.833333333333334,11.0,7.0,False,Dynamic Pricing,False,0.8205764393338497,5.044048043186617,-4.0,1
User_988,Loc_4,66.0,3.0,305.0,20.0,10.166666666666666,8.0,9.0,True,Dynamic Pricing,True,0.2852443423067665,28.81272462078132,1.0,0
User_989,Loc_3,61.0,3.0,116.0,43.0,3.8666666666666663,3.0,2.0,False,Flat Rate,False,0.2392110880342187,18.46599016539859,-1.0,0
User_990,Loc_2,45.0,3.0,373.0,25.0,12.433333333333334,7.0,13.0,False,Flat Rate,True,0.7869757993812009,19.44068960326917,6.0,1
User_991,Loc_2,64.0,4.0,272.0,18.0,9.066666666666666,2.0,13.0,True,Flat Rate,True,0.0563818538532315,25.87876808492317,11.0,0
User_992,Loc_3,32.0,1.0,215.0,41.0,7.166666666666667,6.0,9.0,True,Flat Rate,True,0.3693826475825851,17.269854133495357,3.0,0
User_993,Loc_4,23.0,1.0,448.0,24.0,14.933333333333334,2.0,11.0,True,Flat Rate,True,0.5058092225923297,19.591719027890743,9.0,1
User_994,Loc_2,61.0,2.0,280.0,21.0,9.333333333333334,11.0,5.0,False,Flat Rate,True,0.5603486743503234,17.5263459350883,-6.0,1
User_995,Loc_5,37.0,1.0,190.0,42.0,6.333333333333333,14.0,11.0,False,Dynamic Pricing,False,0.7286151567927769,8.528121129839457,-3.0,1
User_996,Loc_2,67.0,3.0,181.0,23.0,6.033333333333333,14.0,13.0,False,Flat Rate,False,0.3548457234306582,10.74833877199614,-1.0,0
User_997,Loc_1,31.0,3.0,423.0,17.0,14.1,6.0,1.0,True,Dynamic Pricing,True,0.6126843446746072,10.056936283395068,-5.0,1
User_998,Loc_1,19.0,3.0,213.0,17.0,7.1,13.0,8.0,True,Flat Rate,True,0.5853754227909563,22.790501418614404,-5.0,1
User_999,Loc_4,26.0,2.0,356.0,36.0,11.866666666666667,10.0,9.0,False,Flat Rate,False,0.5476161006537471,15.627124367904006,-1.0,1
User_1000,Loc_3,54.0,3.0,157.0,21.0,5.233333333333333,9.0,16.0,True,Dynamic Pricing,False,0.6404832931422122,13.600921127485396,7.0,1
